original_status,triage_result,triage_reason,source_sha256,satellite_position,provider,service_reference,source
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b2fe8d285edf11ace6afa97610c7751b4d6017bae1d466dc0ed9fa19329dddc3,42.0e,turksat,1_0_1_439B_EAC5_42E_1A40000_0_0_0.png,picons/42.0e/turksat/transparent/1_0_1_439B_EAC5_42E_1A40000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",9c91a39eee74c93c30199d0d12bee3dbd7873d883a93f30cac9e4112c3323eb4,42.0e,turksat,1_0_1_43C8_7D6C_42E_1A40000_0_0_0.png,picons/42.0e/turksat/transparent/1_0_1_43C8_7D6C_42E_1A40000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b2fe8d285edf11ace6afa97610c7751b4d6017bae1d466dc0ed9fa19329dddc3,42.0e,turksat,1_0_1_43CD_7D6C_42E_1A40000_0_0_0.png,picons/42.0e/turksat/transparent/1_0_1_43CD_7D6C_42E_1A40000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",9fd217192c7e28f01b0eff2188e862582f4dcfa86c3d1a0b4cbb4876123e7077,42.0e,turksat,1_0_1_CA5D_7B0E_42E_1A40000_0_0_0.png,picons/42.0e/turksat/transparent/1_0_1_CA5D_7B0E_42E_1A40000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",5d27da88095b4ad036d3e4ddf2a434a853b001a6a8ec7c9188e736b865536214,42.0e,turksat,1_0_1_CA66_9E38_42E_1A40000_0_0_0.png,picons/42.0e/turksat/transparent/1_0_1_CA66_9E38_42E_1A40000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8b1cc2d46f944b4320bfbdd79eb24f34582da2ea4d4ffd1c1fb39fc0198867a2,5.0w,canale-italia,1_0_1_26BA_A801_217C_DDE0000_0_0_0.png,picons/5.0w/canale-italia/transparent/1_0_1_26BA_A801_217C_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",3023fd03433375c0bab45a8c3f6bf42a7af132fbe59d85574c2937f4ff89379a,5.0w,canale-italia,1_0_1_26C3_A801_217C_DDE0000_0_0_0.png,picons/5.0w/canale-italia/transparent/1_0_1_26C3_A801_217C_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4300f08b89b3d435ea5a4e566a793f0b780987090c8833535d650a486181d072,5.0w,eutelsat,1_0_2_BF8_4E84_55F_DDE0000_0_0_0.png,picons/5.0w/eutelsat/transparent/1_0_2_BF8_4E84_55F_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",2867b2f0c803ca6f640ddab49bd0310a0b6f96f8ccfe0b69d9e88a1111e5f2f7,5.0w,eutelsat,1_0_2_BFB_4E84_55F_DDE0000_0_0_0.png,picons/5.0w/eutelsat/transparent/1_0_2_BFB_4E84_55F_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",74858f8070ac2caaa9dc8eac5a5892d202ef5293ed51b39da0022adb5a2f9812,5.0w,fm-dvb-tdf-rmv,1_0_2_1004_2711_90_DDE0000_0_0_0.png,picons/5.0w/fm-dvb-tdf-rmv/transparent/1_0_2_1004_2711_90_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4300f08b89b3d435ea5a4e566a793f0b780987090c8833535d650a486181d072,5.0w,fm-dvb-tdf-rmv,1_0_2_13EC_2711_90_DDE0000_0_0_0.png,picons/5.0w/fm-dvb-tdf-rmv/transparent/1_0_2_13EC_2711_90_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",2867b2f0c803ca6f640ddab49bd0310a0b6f96f8ccfe0b69d9e88a1111e5f2f7,5.0w,fm-dvb-tdf-rmv,1_0_2_1518_2711_90_DDE0000_0_0_0.png,picons/5.0w/fm-dvb-tdf-rmv/transparent/1_0_2_1518_2711_90_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",014cf3c08bfc5eb76f2d24fa7666b804566c85cc1a074c8d9bcaf357453855e4,5.0w,harmonic,1_0_1_26AF_A801_217C_DDE0000_0_0_0.png,picons/5.0w/harmonic/transparent/1_0_1_26AF_A801_217C_DDE0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",06f7ce9d4de94c5e54fc64f1d67403e3111b31d9e68f297814917b1a4bd8a6e5,52.0e,aref,1_0_1_387_20D_73_2080000_0_0_0.png,picons/52.0e/aref/transparent/1_0_1_387_20D_73_2080000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",d788b691b07234c07c0069bdb1009264c0745d3eda28fb5c6e41d7cc9fcd9c7d,52.0e,wns,1_0_1_11_211E_211E_2080000_0_0_0.png,picons/52.0e/wns/transparent/1_0_1_11_211E_211E_2080000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",99cd24ad50af83126fa81ec655bbfc41af6df21c1f7d7b91c56dad63094d2b62,52.0e,wns,1_0_1_16_211E_211E_2080000_0_0_0.png,picons/52.0e/wns/transparent/1_0_1_16_211E_211E_2080000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",f7a603560d8f72424446e3bc3addcf2e1cfd26c129abfcc1a24d0739483ff16d,52.0e,wns,1_0_1_3_194E_194E_2080000_0_0_0.png,picons/52.0e/wns/transparent/1_0_1_3_194E_194E_2080000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",6a3c17b4f97c18db2554f65336c2d968e1651c6c2cb54d53ab7d188911ba0e69,52.0e,wns,1_0_1_4_3_1_2080000_0_0_0.png,picons/52.0e/wns/transparent/1_0_1_4_3_1_2080000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4cb549413377de559d37df7b316fe7ef476bfb67de035fcb43513c11608d7371,54.9e,htb,1_0_2_D9C7_22D_70_2250000_0_0_0.png,picons/54.9e/htb/transparent/1_0_2_D9C7_22D_70_2250000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",cafd6b34f6b5fba6ddf4efc8af42d1c538ece02b29f0c6010110ff6d27cb6864,7.0e,rai-radio-televisione-italiana,1_0_1_1_1_1_46AB79_0_0_0.png,picons/7.0e/rai-radio-televisione-italiana/transparent/1_0_1_1_1_1_46AB79_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",1a287cb849d3f992f4c6ce93c1d308684666c84bf350bb5b4ae902101b64f62d,7.0w,du,1_0_1_E_9C68_77E_DCA0000_0_0_0.png,picons/7.0w/du/transparent/1_0_1_E_9C68_77E_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",2a9c439bbe4f3a9b1856c9fc2147141a0f5378cbd43c41c105f1bdf9365f77d2,7.0w,eutelsat,1_0_2_407_320_800_DCA0000_0_0_0.png,picons/7.0w/eutelsat/transparent/1_0_2_407_320_800_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",6e18b4f3935914baae8961e79d695a71fec170c0113c7bee08aa682f06f009ae,7.0w,nilesat,1_0_1_51C_D_800_DCA0000_0_0_0.png,picons/7.0w/nilesat/transparent/1_0_1_51C_D_800_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",339fa07ace40019ea1e8a742e473030ae97388cfe75421ff7f137204a063c9d5,7.0w,nilesat,1_0_1_648_10_800_DCA0000_0_0_0.png,picons/7.0w/nilesat/transparent/1_0_1_648_10_800_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",d042226785f670f283afbe60163780eeaa1710fcf158cd3d53757f0593c04a94,7.0w,sba,1_0_1_A2C_0_0_DCA2FFC_0_0_0.png,picons/7.0w/sba/transparent/1_0_1_A2C_0_0_DCA2FFC_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",6e18b4f3935914baae8961e79d695a71fec170c0113c7bee08aa682f06f009ae,7.0w,snrt,1_0_1_2_9D08_77E_DCA0000_0_0_0.png,picons/7.0w/snrt/transparent/1_0_1_2_9D08_77E_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",dbbca495bfdce93e4dc6b1cefdd5c126b1cf4fd26ac8032ccb9e73f15ae1e4d4,7.0w,soread-2m,1_0_1_169_C9_800_DCA0000_0_0_0.png,picons/7.0w/soread-2m/transparent/1_0_1_169_C9_800_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",97197e0b6fb1951ee8ab78316c1ef7f719142a921697ed4cc4fcc947e7b21e4e,7.0w,stn,1_0_1_25C_C21_6E_DCA0000_0_0_0.png,picons/7.0w/stn/transparent/1_0_1_25C_C21_6E_DCA0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8a300a0933cdac4dbe423de3be102a767f39a268682f11394de0409ee5826253,7.0w,tda,1_0_2_14_1_FFFF_DCA2DA0_0_0_0.png,picons/7.0w/tda/transparent/1_0_2_14_1_FFFF_DCA2DA0_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",a0bac930ac9aff159a7b4cc7793feb5362d9f187b02ca579d422162a521675f4,7.0w,viewmedia,1_0_1_2_1_FFFF_DCA2A3F_0_0_0.png,picons/7.0w/viewmedia/transparent/1_0_1_2_1_FFFF_DCA2A3F_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",a0bac930ac9aff159a7b4cc7793feb5362d9f187b02ca579d422162a521675f4,7.0w,viewmedia,1_0_1_32_1_FFFF_DCA2A3F_0_0_0.png,picons/7.0w/viewmedia/transparent/1_0_1_32_1_FFFF_DCA2A3F_0_0_0.png
SOURCE-REVIEW,RECOVERY-SEARCH,Canonical PLAN B TELEVISION fake-transparent: semi-transparent dark raster rectangle surrounds the wordmark; visible bbox fill/edge/corners are 1.0.,25d4857741b6329f8c3e813669f661c0b8ac9d248698470a42c98f2da1ba0efd,80.0e,orion-express,1_0_1_198_CA_1_3200000_0_0_0.png,picons/80.0e/orion-express/transparent/1_0_1_198_CA_1_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",135b67a8fb9cda5ed388e2497ad8fd1f3e5657bfa63bd8d5c223746bfc974e8c,80.0e,orion-express,1_0_1_200_CB_1_3200000_0_0_0.png,picons/80.0e/orion-express/transparent/1_0_1_200_CB_1_3200000_0_0_0.png
SOURCE-REVIEW,RECOVERY-SEARCH,Canonical PLAN B TELEVISION fake-transparent: semi-transparent dark raster rectangle surrounds the wordmark; visible bbox fill/edge/corners are 1.0.,25d4857741b6329f8c3e813669f661c0b8ac9d248698470a42c98f2da1ba0efd,80.0e,orion-express,1_0_1_353_D1_1_3200000_0_0_0.png,picons/80.0e/orion-express/transparent/1_0_1_353_D1_1_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",13c9d27c8d5245a367b31d05191b9908ea1ea86fabb25f461694cb6ef35643e3,80.0e,orion-express,1_0_1_396_CF_1_3200000_0_0_0.png,picons/80.0e/orion-express/transparent/1_0_1_396_CF_1_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",40d27c0a4a76cf6a3590cb0467a829aa78b7054c2c766f1ded19a9b71b937dbd,80.0e,orion-express,1_0_1_D0_66_1_3200000_0_0_0.png,picons/80.0e/orion-express/transparent/1_0_1_D0_66_1_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8cc65a99667eb74bb13dc11f61f3ed7325981f6c64d48163901ac3a23513c9aa,80.0e,rscc,1_0_1_1_13_1113_3200000_0_0_0.png,picons/80.0e/rscc/transparent/1_0_1_1_13_1113_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",c77c757e2cebe5e670241e9bdec40be4f17b60ef25ad25ffbd2d938cea98d444,80.0e,rscc,1_0_2_B_14_1113_3200000_0_0_0.png,picons/80.0e/rscc/transparent/1_0_2_B_14_1113_3200000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_12CD_48E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_12CD_48E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_139A_50E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_139A_50E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_1775_60E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1775_60E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8070d762cc8641a5c014454d0c9cf21546e771f395b38876ee017ad57e86a797,9.0e,canale-italia,1_0_1_1789_60E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1789_60E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_1A9C_68E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1A9C_68E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_1B62_70E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1B62_70E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8070d762cc8641a5c014454d0c9cf21546e771f395b38876ee017ad57e86a797,9.0e,canale-italia,1_0_1_1B76_70E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1B76_70E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_1F60_80E3_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_1F60_80E3_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_2652_98E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_2652_98E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8070d762cc8641a5c014454d0c9cf21546e771f395b38876ee017ad57e86a797,9.0e,canale-italia,1_0_1_2666_98E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_2666_98E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_3EE_10E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_3EE_10E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",94be39687e46d7bde1978258f16363bfc126910164eca739dd28db097e1a5be5,9.0e,canale-italia,1_0_1_3EF_10E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_3EF_10E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_70B_18E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_70B_18E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",39b3e56260a82190bcdb35672a9e957d2cb03489ccd39745d867ae10ac72cff3,9.0e,canale-italia,1_0_1_714_18E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_714_18E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",3023fd03433375c0bab45a8c3f6bf42a7af132fbe59d85574c2937f4ff89379a,9.0e,canale-italia,1_0_1_71F_18E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_71F_18E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_AFB_28E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_AFB_28E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",3023fd03433375c0bab45a8c3f6bf42a7af132fbe59d85574c2937f4ff89379a,9.0e,canale-italia,1_0_1_B0F_28E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_B0F_28E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",4472b913cc75337d3b76a6a68b9472f002602c1563ddda30ad899f5492c8d04f,9.0e,canale-italia,1_0_1_FA9_40E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_FA9_40E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8070d762cc8641a5c014454d0c9cf21546e771f395b38876ee017ad57e86a797,9.0e,canale-italia,1_0_1_FBD_40E1_217C_5A0000_0_0_0.png,picons/9.0e/canale-italia/transparent/1_0_1_FBD_40E1_217C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",8b623b3e9b8c77a7a755b983d2b09f18bb2b2d9d70fa5c9fd397f199a744847d,9.0e,epiqa,1_0_16_1C02_384_110_5A0000_0_0_0.png,picons/9.0e/epiqa/transparent/1_0_16_1C02_384_110_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",f781b6ad2c1cb0cddecc380814edc4fe16a4f0636e02feabf1373a0de740115a,9.0e,m7-group,1_0_1_200_2134_9C_5A0000_0_0_0.png,picons/9.0e/m7-group/transparent/1_0_1_200_2134_9C_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_3E9_2_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_3E9_2_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_3EF_5_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_3EF_5_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_3F3_5_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_3F3_5_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_3F6_2_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_3F6_2_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_3FA_6_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_3FA_6_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_41F_5_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_41F_5_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_448_4_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_448_4_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_456_5_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_456_5_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_45A_1_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_45A_1_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_45F_1_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_45F_1_AA_5A0000_0_0_0.png
SOURCE-REVIEW,SOURCE-PASS,"Visual/content triage: rectangular area is a coherent integral brand tile, badge or stripe; no separable unrelated raster/background was found.",b9b9484a35932ae46a48b6560f2a94bff64c5781134eb2f20e62da742a3f2fd0,9.0e,ote,1_0_1_46B_8_AA_5A0000_0_0_0.png,picons/9.0e/ote/transparent/1_0_1_46B_8_AA_5A0000_0_0_0.png
